"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENS237119",18.3339903586771,-0.759219917846411,0.316206168033386,-0.819781345375405,0.41234076738181,1,"LINC01056","100144597","long intergenic non-protein coding RNA 1056"
"ENS250296",1150.57233696279,0.711956281355603,0.258563375983857,0.819745954155688,0.412360946860576,1,NA,NA,NA
"ENS268130",1.00621611897471,1.44540832675952,1.15331836117286,0.819728843819057,0.412370703096943,NA,NA,NA,NA
"ENS229878",2.16227523163274,-1.25672779279925,0.923296358808083,-0.819593606733316,0.412447819484997,NA,NA,NA,NA
"ENS228277",3281.90883563569,-0.749885693469544,0.30490266161707,-0.819558911503955,0.412467605160575,1,NA,NA,NA
"ENS264069",17.1379187582975,0.842555832376417,0.418026404555872,0.819459796422101,0.412524130695102,1,"MIR3943","100500829","microRNA 3943"
"ENS213539",0.696635229931128,-2.61649944276219,2.58293858199678,-0.819415319246962,0.412549497611755,NA,NA,NA,NA
"ENS221396",0.559390304220346,1.89591543653655,1.70473847364116,0.81884433191386,0.412875234131524,NA,NA,NA,NA
"ENS248538",3.05327430297051,-1.01652221305756,0.631019240851131,-0.818552239961598,0.413041925475423,NA,"LOC157273","157273","uncharacterized LOC157273"
"ENS233741",306.856176959721,0.901143236464436,0.490240684162483,0.818257744458197,0.413210028833169,1,NA,NA,NA
"ENS226770",35.3133960970112,0.827304267811657,0.400013310417693,0.818233441956935,0.413223902949914,1,"LOC100506682","100506682","uncharacterized LOC100506682"
"ENS267642",6.53178023359554,1.10393778414123,0.738128625205325,0.818201277552721,0.413242265792632,1,NA,NA,NA
"ENS252133",0.899253544737799,-2.07478939235883,1.92531932402808,-0.817936730133738,0.413393315763038,NA,NA,NA,NA
"ENS207734",0.582487518498892,-1.86065104963526,1.66372869834279,-0.817832288996747,0.413452958044439,NA,"MIR517A","574479","microRNA 517a"
"ENS254651",0.786093519771049,-1.67823149645932,1.44082158611356,-0.817749753206745,0.413500094635876,NA,NA,NA,NA
"ENS167107",10795.1240017534,-0.672738432383386,0.211300026474389,-0.817503127025508,0.413640963005088,1,"ACSF2","80221","acyl-CoA synthetase family member 2"
"ENS229258",314.260237116897,-0.856656085378863,0.436285980456749,-0.817482342672296,0.413652835945736,1,"LPGAT1-AS1","102723727","LPGAT1 antisense RNA 1"
"ENS251414",7.97196033889087,0.880362976398461,0.465300184380011,0.817457179616799,0.413667210464506,1,NA,NA,NA
"ENS166349",1.34456617496069,-1.2426585852085,0.908814686972706,-0.817172737032152,0.413829720246599,NA,"RAG1","5896","recombination activating 1"
"ENS249318",3.62883607208935,-1.17422908374061,0.825236072903449,-0.817013586631585,0.413920663679803,NA,NA,NA,NA
"ENS239126",0.932228511559286,-1.41189845531261,1.11614965229742,-0.817003753426437,0.41392628306354,NA,NA,NA,NA
"ENS178457",11.3246177117213,0.908717139330862,0.500426514042093,0.816737578569794,0.414078411212743,1,"LINC00314","246705","long intergenic non-protein coding RNA 314"
"ENS235136",2.82102327776709,-1.08407819971231,0.715337107340501,-0.816507620978601,0.414209866571546,NA,NA,NA,NA
"ENS176884",14.0953690729779,0.765305378454283,0.324979528119169,0.816375665229586,0.414285310280428,1,"GRIN1","2902","glutamate ionotropic receptor NMDA type subunit 1"
"ENS124205",0.829271514381445,-1.88092275641872,1.69167458636109,-0.816305196964141,0.41432560277733,NA,"EDN3","1908","endothelin 3"
"ENS271507",2.26401115713237,-1.09871798163828,0.733550423223527,-0.816191992647577,0.414390335838328,NA,NA,NA,NA
"ENS232978",2051.74890836366,0.856310103668236,0.436716607053745,0.815884026192725,0.414566469032493,1,NA,NA,NA
"ENS244165",3.49855662206558,-0.962913977986105,0.567411118248879,-0.815835226166754,0.414594382967522,NA,"P2RY11","5032","purinergic receptor P2Y11"
"ENS200208",539.900011309803,0.747098754850788,0.302983845752177,0.815550922318481,0.414757028730895,1,NA,NA,NA
"ENS239216",3.88488790266466,1.31874840168313,1.00401575930806,0.815473655759531,0.414801238233128,NA,NA,NA,NA
"ENS268996",1080.44952941222,0.889089100328276,0.477169976431761,0.815409852979127,0.414837746283314,1,"MAN1B1-DT","100289341","MAN1B1 divergent transcript"
"ENS230989",0.419259490103608,2.32907539284321,2.24375991010603,0.815183204140935,0.414967450458677,NA,"HSBP1","3281","heat shock factor binding protein 1"
"ENS114948",21.6131465564237,0.863765972392455,0.446466722233698,0.814766150033563,0.415206180349775,1,"ADAM23","8745","ADAM metallopeptidase domain 23"
"ENS247151",129.198077581962,0.790312325830417,0.356388067548151,0.814596088549441,0.415303550142559,1,"CSTF3-DT","338739","CSTF3 divergent transcript"
"ENS259008",5.27283539653209,0.965132779837367,0.571167081912133,0.81435501899061,0.415441599177871,NA,NA,NA,NA
"ENS205044",0.659878897578398,-1.67480421410811,1.44286160232065,-0.814218225932825,0.415519946089629,NA,NA,NA,NA
"ENS144029",2.05421514345888,1.25396495503077,0.92609912844167,0.814129861345889,0.415570560698612,NA,"MRPS5","64969","mitochondrial ribosomal protein S5"
"ENS236423",12.9883821158998,-0.819733106112551,0.392747822080423,-0.814092626711191,0.415591889523882,1,"LINC01134","100133612","long intergenic non-protein coding RNA 1134"
"ENS255772",118.976229494618,0.761448084402171,0.321343881576588,0.813608409531389,0.415869318743387,1,"LINC01479","101927922","long intergenic non-protein coding RNA 1479"
"ENS135040",2.61538187765416,1.34424354736645,1.03785307787013,0.81345188964415,0.415959019219042,NA,"NAA35","60560","N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
"ENS182162",1.53372552187522,-1.62959137279191,1.38866127276918,-0.813439097742928,0.415966350674921,NA,"P2RY8","286530","P2Y receptor family member 8"
"ENS215252",12812.5015608396,-1.04332153377679,0.667999378130848,-0.813356346673676,0.416013779855137,1,"GOLGA8B","440270","golgin A8 family member B"
"ENS175967",0.77392848405984,1.47877106817023,1.20345810607586,0.813298828790753,0.416046748391781,NA,"FLJ34503","285759","uncharacterized FLJ34503"
"ENS240861",2.40062765973531,1.11981177905577,0.762140102795049,0.813251758807454,0.416073729469529,NA,NA,NA,NA
"ENS255807",17.2565896003268,-1.04993171096751,0.676454773965532,-0.812961534359036,0.416240112413091,1,NA,NA,NA
"ENS238364",42.5882864695932,0.776814852019661,0.340581357913751,0.812771590656943,0.416349026605446,1,NA,NA,NA
"ENS214691",2.02344739637869,-1.3917168880058,1.09738967870685,-0.812579984401337,0.41645891114711,NA,"LINC01913","388942","long intergenic non-protein coding RNA 1913"
"ENS168056",0.573459371251332,-1.64603870644799,1.41041239810359,-0.812555751770849,0.416472809571346,NA,"LTBP3","4054","latent transforming growth factor beta binding protein 3"
"ENS258024",2.46448534238201,-1.02653149454136,0.648027258784974,-0.812514423434263,0.416496513727399,NA,NA,NA,NA
"ENS196932",7.24164976702876,0.891833305912064,0.482268246620771,0.812480001861248,0.416516257068547,1,"TMEM26","219623","transmembrane protein 26"
"ENS270920",1.34609917258256,-1.15937863506385,0.811638954552661,-0.812403879046527,0.416559921144922,NA,NA,NA,NA
"ENS135625",35.6165998951089,0.869544329401644,0.454935184554629,0.812301052870684,0.41661890656713,1,"EGR4","1961","early growth response 4"
"ENS135451",85.0797855271087,0.685018297154472,0.22794290927665,0.811687004178394,0.416971253297146,1,"TROAP","10024","trophinin associated protein"
"ENS218586",0.833694503964145,1.48833051788367,1.21764890076971,0.811671178168781,0.416980336727726,NA,NA,NA,NA
"ENS232605",3.01903606994655,-1.24262654704612,0.915238962962762,-0.811401805537359,0.417134962616013,NA,NA,NA,NA
"ENS221770",220.433213798058,0.719625660566401,0.270797746936687,0.811032082249009,0.41734724704824,1,NA,NA,NA
"ENS112175",0.464616011518386,1.62164539322219,1.38316967397778,0.810923933863088,0.417409354762862,NA,"BMP5","653","bone morphogenetic protein 5"
"ENS243287",1.83089562222791,1.28435700689751,0.968027891126587,0.810262817928392,0.417789140425517,NA,NA,NA,NA
"ENS259677",1.97641710367379,1.24039831313214,0.913880189442212,0.810170000056615,0.417842477012871,NA,NA,NA,NA
"ENS171970",0.523393669426184,1.64510194337061,1.41427740046139,0.809672800397604,0.418128254639854,NA,"ZNF57","126295","zinc finger protein 57"
"ENS249626",467.775023221669,-0.680513009304186,0.22297547600992,-0.809564408312578,0.418190570911568,1,NA,NA,NA
"ENS225904",32.4356553409916,0.743688665292608,0.30108330726216,0.809372885891753,0.418300693455703,1,NA,NA,NA
"ENS235636",5.3178595885424,0.963039724151174,0.572209229871663,0.809214007706633,0.418392059004789,NA,NA,NA,NA
"ENS260072",32.8022925892471,0.811120033153118,0.384615393839696,0.808912066797797,0.418565727534207,1,NA,NA,NA
"ENS243468",15.0205690019588,1.31268744824816,1.00496408939135,0.808673122579293,0.418703192081396,1,"INGX","27160","inhibitor of growth family, X-linked (pseudogene)"
"ENS261615",5.8323211801611,-1.12135032847492,0.768366945027677,-0.808663533089043,0.418708709467124,1,"LINC01858","101929144","long intergenic non-protein coding RNA 1858"
"ENS162616",19.1342314187984,0.744528115345812,0.302402670113368,0.808617580175932,0.418735149416931,1,"DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4"
"ENS200338",0.569720876244039,-1.79138537597424,1.5984939127213,-0.807876317636875,0.419161785736829,NA,NA,NA,NA
"ENS268262",279.461894014245,0.703181861179174,0.251502684953991,0.807871539090498,0.419164536875533,1,NA,NA,NA
"ENS206808",8.47599618470677,1.15275329070802,0.80816333326636,0.807699710985128,0.419263470031381,1,NA,NA,NA
"ENS188399",0.801529018183653,-1.45504855754891,1.18255501403243,-0.807614484075686,0.41931254606864,NA,NA,NA,NA
"ENS206145",211.13735028616,0.820427520446879,0.396810734470432,0.807507188217852,0.419374334826758,1,NA,NA,NA
"ENS146966",2.0516837219305,0.984486571513904,0.600220478708596,0.807181008812463,0.419562205525279,NA,"DENND2A","27147","DENN domain containing 2A"
"ENS252482",604.507285362754,0.818296285093427,0.394376956982986,0.807086416834334,0.419616697253081,1,NA,NA,NA
"ENS189007",1.84709819598747,-1.3655091031726,1.07254602922288,-0.806966861645757,0.419685575523021,NA,"ADAT2","134637","adenosine deaminase tRNA specific 2"
"ENS131355",24.3954056009492,1.10330767875452,0.747629370539606,0.806960912088136,0.419689003362446,1,"ADGRE3","84658","adhesion G protein-coupled receptor E3"
"ENS241344",5.20336698850126,0.885135777073077,0.477352423434171,0.806816427792137,0.419772253085956,NA,NA,NA,NA
"ENS000457",1.23893206659937,-1.25979249224315,0.941881240914805,-0.806675469515876,0.419853480521623,NA,"SCYL3","57147","SCY1 like pseudokinase 3"
"ENS248896",0.630874989331527,-2.04758800678235,1.91893546182631,-0.806482572013891,0.419964652989317,NA,"LOC102723313","102723313","uncharacterized LOC102723313"
"ENS259762",1.3502627881317,-1.15955392743884,0.817897311330025,-0.806401877475681,0.420011164741191,NA,NA,NA,NA
"ENS167360",2929.74375026978,-0.721090454591667,0.274190070718238,-0.806340120240398,0.420046763212374,1,"OR51Q1","390061","olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene)"
"ENS232823",0.646500456796328,-1.87979394765417,1.71132939012075,-0.806270233900914,0.420087049648056,NA,NA,NA,NA
"ENS119725",1963.24109670043,0.824880332815493,0.403002017677357,0.806150635889849,0.420155997967195,1,"ZNF410","57862","zinc finger protein 410"
"ENS231478",3539.32615007165,0.728226227789687,0.283114761192734,0.806126204187279,0.420170083674906,1,NA,NA,NA
"ENS110200",2.36724987825113,1.15375308692891,0.811168964622368,0.805939471850058,0.420277750382921,NA,"ANAPC15","25906","anaphase promoting complex subunit 15"
"ENS235683",3.05429775185396,-1.07833320108011,0.717695451137431,-0.805819794682476,0.420346762734906,NA,NA,NA,NA
"ENS188766",10.4163905912108,0.918271631255184,0.519232369582777,0.805557695856445,0.420497926396344,1,"SPRED3","399473","sprouty related EVH1 domain containing 3"
"ENS090266",0.345443623874612,-2.06362360076003,1.94113927274428,-0.80551850282719,0.42052053344485,NA,"NDUFB2","4708","NADH:ubiquinone oxidoreductase subunit B2"
"ENS226028",30.3458218285524,-0.834449792269512,0.4152313446451,-0.80545410789103,0.420557678830402,1,NA,NA,NA
"ENS257752",1130.17848289932,0.739877004037257,0.297925316739996,0.805158174075557,0.42072840919361,1,NA,NA,NA
"ENS140682",4441.58411041196,0.720512365378861,0.273905586447107,0.805067060658304,0.420780982607774,1,"TGFB1I1","7041","transforming growth factor beta 1 induced transcript 1"
"ENS251953",9.04495949201364,-0.832660556009295,0.413274144796279,-0.804939191570471,0.420854770940048,1,NA,NA,NA
"ENS013275",3.92688790716845,-1.09508052522517,0.739354736242306,-0.804864696275027,0.420897762811104,NA,"PSMC4","5704","proteasome 26S subunit, ATPase 4"
"ENS172007",0.466733209566513,1.85078531201167,1.67831411054542,0.804846544234016,0.42090823889955,NA,"RAB33B","83452","RAB33B, member RAS oncogene family"
"ENS260507",16.0375729191049,0.917324872456748,0.518516202923352,0.804844419719007,0.420909465031021,1,NA,NA,NA
"ENS225779",3.78563595209382,-1.30460100352608,1.00025276875619,-0.804397676925794,0.421167342398235,NA,NA,NA,NA
"ENS253186",92.3114698175655,-0.896027661356816,0.492398164950708,-0.804283381918088,0.421233332825909,1,NA,NA,NA
"ENS225121",1.34150434415436,1.29762784572798,0.991879834740636,0.804157739467053,0.421305881918716,NA,NA,NA,NA
"ENS139083",124.057110994797,0.937358302993697,0.543874439453363,0.804153075171683,0.42130857534061,1,"ETV6","2120","ETS variant transcription factor 6"
"ENS199455",568.424980654785,0.776244280170696,0.343540263210068,0.804110346744943,0.421333249565533,1,NA,NA,NA
"ENS252281",0.712777380861349,-1.42423228637228,1.14964848709553,-0.80392597976383,0.421439724997982,NA,NA,NA,NA
"ENS258692",6.46773647068286,1.01495734405809,0.640718504947475,0.80371854423076,0.421559541825553,1,NA,NA,NA
"ENS235130",8835.373500904,-0.770958573122338,0.337266398846404,-0.803396288658264,0.421745719474395,1,NA,NA,NA
"ENS260723",245.724535527549,0.771709676497961,0.338264893650772,0.803245271968652,0.421832983374936,1,NA,NA,NA
"ENS084710",3.44329124960385,-1.1996049945266,0.871250997438086,-0.802989031385667,0.421981074359756,NA,"EFR3B","22979","EFR3 homolog B"
"ENS247627",1.58301645585305,1.15740433721124,0.819021239675832,0.802670682229726,0.422165102652641,NA,NA,NA,NA
"ENS231601",2239.88083813314,0.692400157287367,0.239740981012032,0.802533452875586,0.422244445416612,1,NA,NA,NA
"ENS214541",0.671877618300831,1.72445525899928,1.52611161812105,0.802336634136124,0.422358256606717,NA,NA,NA,NA
"ENS203326",0.383181637347554,-2.21601011613694,2.13879629271276,-0.802325177944098,0.42236488174721,NA,"ZNF525","170958","zinc finger protein 525"
"ENS014138",3.05284513499404,0.897224864248799,0.495111552314188,0.802293669764198,0.422383103309481,NA,"POLA2","23649","DNA polymerase alpha 2, accessory subunit"
"ENS233405",3.37684182656465,1.01152049365662,0.637659638577857,0.80218421036878,0.422446408583979,NA,NA,NA,NA
"ENS188176",297.823987935881,-0.673034687615287,0.215732230202882,-0.802080836287465,0.422506199552478,1,"SMTNL2","342527","smoothelin like 2"
"ENS222594",0.833643777855655,1.88204602786368,1.72318023927705,0.802032193941307,0.422534335718398,NA,NA,NA,NA
"ENS222190",8.24130098963466,1.18163439254883,0.849978039014922,0.801943534139782,0.422585621983059,1,NA,NA,NA
"ENS212569",0.812191186570753,-1.82784393014213,1.65599481800164,-0.801840631207104,0.42264515192035,NA,NA,NA,NA
"ENS200521",31.7097983177101,-0.868105939382498,0.459115776254445,-0.801771488633167,0.422685154055448,1,NA,NA,NA
"ENS264630",0.969902896198052,1.22255861123015,0.901205603946077,0.801768883888772,0.422686661062322,NA,NA,NA,NA
"ENS238702",0.668211156675581,1.74350774190968,1.55118150968892,0.80165198859227,0.422754295512266,NA,NA,NA,NA
"ENS229630",1.40544650846718,-1.44625491934843,1.18063080085055,-0.801482494499323,0.422852374357844,NA,"LINC01264","104266963","long intergenic non-protein coding RNA 1264"
"ENS251448",1.26632642974514,-1.2396037951305,0.922805084617683,-0.801473471981262,0.422857595669409,NA,NA,NA,NA
"ENS174282",318.332713419771,-0.695792428650839,0.244401132782104,-0.801110970403714,0.423067405774397,1,"ZBTB4","57659","zinc finger and BTB domain containing 4"
"ENS231297",1.16478271468654,1.31638847464999,1.0191893503239,0.801017469806305,0.423121532308549,NA,NA,NA,NA
"ENS198336",1.26262718919515,1.56632149720477,1.33131648634532,0.800952672141847,0.423159045388308,NA,"MYL4","4635","myosin light chain 4"
"ENS207483",2.78827287943027,-1.05282862447469,0.690263774250635,-0.800894737775933,0.423192586771792,NA,NA,NA,NA
"ENS235444",24574.8757475072,-0.703086917859453,0.253669797928239,-0.800595575500496,0.423365812996314,1,NA,NA,NA
"ENS261561",17.3025796346346,0.908343877104221,0.510092440058572,0.800529168903841,0.423404270544567,1,NA,NA,NA
"ENS270382",0.555443136706673,1.74217368250376,1.55181605900658,0.800464510786772,0.423441717473547,NA,NA,NA,NA
"ENS102021",24.820989642927,1.0786710498863,0.723161162962601,0.800196525371513,0.423596942637821,1,"LUZP4","51213","leucine zipper protein 4"
"ENS266732",2.26221525464082,1.2956242604501,0.994313838958297,0.800174179697267,0.423609887424117,NA,NA,NA,NA
"ENS258071",0.619235315058324,1.59584003085151,1.36968072423802,0.800069688840188,0.423670421755674,NA,NA,NA,NA
"ENS254343",21.3118041047753,0.84996877159191,0.437641282751014,0.799670381623975,0.423901797663476,1,NA,NA,NA
"ENS261284",3.05661609599495,1.07346054963566,0.717534221805227,0.799210033763836,0.42416863486564,NA,NA,NA,NA
"ENS238861",87.1786382743139,0.71013628261413,0.262949155409688,0.799151768663134,0.424202414797333,1,NA,NA,NA
"ENS177628",0.478075317865749,-2.08370385645436,1.98205871138119,-0.79901964929725,0.424279018503803,NA,"GBA","2629","glucosylceramidase beta"
"ENS200034",0.913727126207246,-1.40451979378505,1.13222218733066,-0.798888949453957,0.424354807118728,NA,NA,NA,NA
"ENS198001",2.18206826352704,-1.37476731440981,1.09530271124438,-0.798653473080501,0.424491372229918,NA,"IRAK4","51135","interleukin 1 receptor associated kinase 4"
"ENS221167",1.70947902303744,1.18390790375884,0.856477294725173,0.79851259101771,0.424573089415025,NA,NA,NA,NA
"ENS234385",0.550467895286636,1.69850698793034,1.50177555482423,0.798059992440492,0.424835676750192,NA,NA,NA,NA
"ENS264874",0.568053689774505,2.23267024520396,2.17175605872268,0.797819920080263,0.424974999744621,NA,NA,NA,NA
"ENS256443",128.382737541595,0.82964295756682,0.413180925970113,0.7978174616673,0.424976426591914,1,NA,NA,NA
"ENS224373",2162.71104803603,-0.775030219313182,0.344874555285484,-0.797479011130625,0.425172887849164,1,NA,NA,NA
"ENS233047",39.2953761151474,-0.775939207726061,0.346019669873441,-0.797466825591122,0.425179962209882,1,NA,NA,NA
"ENS113658",7.98393199005662,-1.40568461311731,1.13584397732661,-0.797367095478182,0.425237863485145,1,"SMAD5","4090","SMAD family member 5"
"ENS179604",0.5114316427303,-2.18858268309972,2.11775757910062,-0.797344653497516,0.425250893477362,NA,"CDC42EP4","23580","CDC42 effector protein 4"
"ENS213216",1.93609454434836,1.21445881506685,0.896409187049745,0.797023084310712,0.425437624706548,NA,NA,NA,NA
"ENS259059",0.54755993299814,-1.63609272530456,1.42600176191177,-0.796697981481771,0.425626456534609,NA,NA,NA,NA
"ENS242527",0.605942306527724,2.74787211633359,2.82199180565083,0.796555153644455,0.425709431726734,NA,NA,NA,NA
"ENS173418",0.954594880548053,1.33373106697464,1.04716819717434,0.796176840763843,0.425929256517656,NA,"NAA20","51126","N(alpha)-acetyltransferase 20, NatB catalytic subunit"
"ENS227261",0.599460696912738,-1.69193661731752,1.49725528918704,-0.796081086455667,0.425984906602644,NA,NA,NA,NA
"ENS201794",0.717824141073426,1.57601155201623,1.35166571676835,0.796063359947327,0.425995209285375,NA,NA,NA,NA
"ENS259389",6.54505481084972,-1.16168549958305,0.831380685042594,-0.79588750555247,0.426097424092676,1,NA,NA,NA
"ENS254980",238.521525541253,0.762827025868489,0.330244355680937,0.795856223875686,0.426115607966627,1,NA,NA,NA
"ENS243384",13.1795415584871,1.7081979294585,1.51826067093838,0.795777663602229,0.426161276635869,1,NA,NA,NA
"ENS211750",375.605178709161,0.715458095431118,0.270844839796189,0.795503785832694,0.426320509625789,1,NA,NA,NA
"ENS172845",1.38135197639297,-1.26418687383821,0.960712950614644,-0.795437256622075,0.42635919505724,NA,"SP3","6670","Sp3 transcription factor"
"ENS235778",1.2880888150787,-1.18106777954458,0.856241799027052,-0.795415244056623,0.42637199538318,NA,NA,NA,NA
"ENS247270",0.563519241030979,1.70456289778873,1.51443350884113,0.795388434524588,0.426387585452065,NA,NA,NA,NA
"ENS215267",234.569431666754,1.22246855434792,0.908424794471545,0.795298145476315,0.426440092076652,1,NA,NA,NA
"ENS252022",40.4834483123303,0.94280421891455,0.556781154333012,0.795293115559922,0.42644301728129,1,NA,NA,NA
"ENS263985",6.54434786652877,-0.917470360980531,0.525102621526516,-0.795026236522893,0.426598240577661,1,NA,NA,NA
"ENS229847",0.892125462069589,-1.30672493149447,1.01475173658338,-0.794997340148115,0.426615049383776,NA,"EMX2OS","196047","EMX2 opposite strand/antisense RNA"
"ENS163521",195.318658145154,0.977915516695586,0.601231441912428,0.794894417323565,0.426674921961736,1,"GLB1L","79411","galactosidase beta 1 like"
"ENS205695",2.3615795249767,-1.2832465493177,0.985528766244878,-0.794747526550725,0.426760380192457,NA,NA,NA,NA
"ENS158163",1.09571997895566,1.74719005558292,1.56958144957518,0.794600405044594,0.426845982659963,NA,"DZIP1L","199221","DAZ interacting zinc finger protein 1 like"
"ENS227637",10.3059804395755,0.950358925150301,0.566796550677552,0.794568923561618,0.426864301422025,1,NA,NA,NA
"ENS105499",1.44855293615201,-1.53497579083884,1.30294538421593,-0.79433551350401,0.427000134707733,NA,"PLA2G4C","8605","phospholipase A2 group IVC"
"ENS215734",0.445613271317739,2.58626447321704,2.62726264429581,0.794082950841114,0.427147142248317,NA,NA,NA,NA
"ENS232615",21.1943540753801,-1.26667437627734,0.965989864962253,-0.793667101576992,0.427389257222874,1,NA,NA,NA
"ENS241385",1.93478813274274,1.14215293363073,0.809178744373493,0.793586013097662,0.427436477716574,NA,NA,NA,NA
"ENS222881",1.04561831203561,1.75163007606901,1.57720007103002,0.793577237954101,0.427441587954064,NA,NA,NA,NA
"ENS196338",2443.0461488245,0.735088476149492,0.296257180555118,0.793528365148787,0.427470049865031,1,"NLGN3","54413","neuroligin 3"
"ENS270934",38.5464221137848,-0.984806379020058,0.611012154592107,-0.793448011429004,0.427516847622322,1,NA,NA,NA
"ENS114204",3.94503516005965,0.968251776954331,0.590319064299761,0.793218117578115,0.427650753567981,NA,"SERPINI2","5276","serpin family I member 2"
"ENS258921",186.568233109547,0.734696750869539,0.295966971702124,0.792982911301837,0.427787779108284,1,NA,NA,NA
"ENS251593",768.358151162351,-0.659592645602985,0.201320621243304,-0.792728755839231,0.427935872721751,1,NA,NA,NA
"ENS232292",0.99893406515037,1.60231178377523,1.39059212662753,0.792692380941754,0.427957070418497,NA,NA,NA,NA
"ENS258162",834.73155249232,0.918620896268058,0.528298142443573,0.792395169764903,0.428130294971552,1,NA,NA,NA
"ENS174444",104.372708123641,0.700026539819339,0.252433996441711,0.792391447423473,0.428132464734577,1,"RPL4","6124","ribosomal protein L4"
"ENS260871",5.17608459205798,-0.946163091262343,0.563070850518242,-0.792374691127594,0.428142232104633,NA,NA,NA,NA
"ENS185829",62.6613934496662,0.762218714075155,0.331136212995083,0.791875680715865,0.428433168435548,1,"ARL17A","51326","ADP ribosylation factor like GTPase 17A"
"ENS263705",7.82853878971963,0.991265164742467,0.620616541436594,0.791576008601533,0.428607940504898,1,"MIR5689","100846998","microRNA 5689"
"ENS213302",34.2633048381417,1.0342087739611,0.674904167204482,0.791532783348846,0.428633153368983,1,NA,NA,NA
"ENS200304",2.14154441524862,-1.41148102635041,1.15176234766952,-0.791379426662711,0.428722611772674,NA,NA,NA,NA
"ENS257858",1466.42251416927,-0.847718432565886,0.439398153346875,-0.791351601997713,0.428738844052089,1,NA,NA,NA
"ENS152439",0.404747266041747,1.9421496746323,1.822502717333,0.791301796653945,0.42876790025418,NA,"ZNF773","374928","zinc finger protein 773"
"ENS255554",84.5724370854529,0.855842901930992,0.449940759703403,0.790866117943081,0.429022121974441,1,NA,NA,NA
"ENS207717",4845.6305835388,0.649140959199062,0.188588105259051,0.790829087519583,0.429043733537828,1,"MIR551B","693136","microRNA 551b"
"ENS228391",1.08309557833346,1.22595705869853,0.91823517710747,0.7906003568556,0.429177238538071,NA,NA,NA,NA
"ENS251340",56.3728799574663,0.749254559876444,0.315283319923678,0.790573253087992,0.429193060004357,1,NA,NA,NA
"ENS267583",25.1166113708905,0.7519885177513,0.318819604791754,0.790379618956912,0.429306101232729,1,NA,NA,NA
"ENS198846",31.9137312332327,1.5553630968804,1.33530732838471,0.790352209148024,0.429322104140577,1,"TOX","9760","thymocyte selection associated high mobility group box"
"ENS149428",34.0401893568544,0.912502261795964,0.521922421969268,0.790351677629694,0.429322414464987,1,"HYOU1","10525","hypoxia up-regulated 1"
"ENS230307",20462.365300492,-0.674032815786772,0.220197551792277,-0.790348550064468,0.429324240481481,1,NA,NA,NA
"ENS267448",266.684122354026,0.690676346858351,0.241274479385826,0.790288087425267,0.429359542239511,1,"LOC105372244","105372244","uncharacterized LOC105372244"
"ENS269373",1.04913262499409,-1.35875917765114,1.08690124131063,-0.79009862627042,0.429470172083749,NA,NA,NA,NA
"ENS237033",40.0242223054969,0.906351270781654,0.514332558998206,0.790055507224989,0.429495352399051,1,NA,NA,NA
"ENS160439",1911.72262005937,-0.715731618396735,0.273356733273045,-0.789194455953821,0.429998361810722,1,"RDH13","112724","retinol dehydrogenase 13"
"ENS213285",2.60771609042551,1.38225285080294,1.1181080091468,0.789058698789006,0.430077699715485,NA,NA,NA,NA
"ENS106003",210.71706543047,0.71330701234642,0.270365659130784,0.788957491983986,0.430136851559063,1,"LFNG","3955","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ENS254587",1.02019535886796,1.25830364482836,0.961230237185145,0.78888867151013,0.430177077420922,NA,NA,NA,NA
"ENS204345",79.7097365613011,0.778700239746416,0.353449652781804,0.788514679680467,0.430395715428759,1,"CD300LD","100131439","CD300 molecule like family member d"
"ENS248424",91.000485862597,-0.954669192966166,0.576657980815906,-0.788455563075465,0.430430281275405,1,NA,NA,NA
"ENS113966",16.1500552380018,-0.856639318600011,0.452350595100351,-0.788413505946407,0.430454873321211,1,"ARL6","84100","ADP ribosylation factor like GTPase 6"
"ENS264673",2.36586414344337,-0.989197386026031,0.620555845285601,-0.788321292503312,0.43050879609957,NA,NA,NA,NA
"ENS256746",148.448863505714,0.878327886434667,0.480056288878108,0.788090678530261,0.430643667199778,1,"MADD-AS1","101928943","MADD antisense RNA 1"
"ENS160961",5.00601260005668,1.10338773065123,0.765825406201595,0.787892025734645,0.430759865941575,NA,"ZNF333","84449","zinc finger protein 333"
"ENS257737",0.791637799217144,2.04641752549485,1.96320606614563,0.787700054600448,0.430872173634678,NA,NA,NA,NA
"ENS246548",96.1098760303882,0.826855861711486,0.414974632650842,0.787652632218849,0.430899919475237,1,"LINC02288","283575","long intergenic non-protein coding RNA 2288"
"ENS264462",3.04075038875263,1.05062994595035,0.699138302556327,0.787583721185111,0.430940239722557,NA,"MIR3648-2","103504731","microRNA 3648-2"
"ENS251749",5.86551671356895,1.51017891438283,1.28296945406849,0.787375655109637,0.431061993674004,1,NA,NA,NA
"ENS215580",2.84516120683312,1.21269974226761,0.905353401590348,0.787206124167292,0.43116121278385,NA,"BCORP1","286554","BCL6 corepressor pseudogene 1"
