"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENS236389",47.7990119119836,-0.651447449958089,0.351054427943068,-0.43140732007132,0.666172228317919,1,NA,NA,NA
"ENS120251",0.736458427480811,1.68836963893528,2.75566874609899,0.431245461058253,0.666289901729104,NA,"GRIA2","2891","glutamate ionotropic receptor AMPA type subunit 2"
"ENS172733",300.84957351389,0.573488062671792,0.170409385488603,0.431244220857232,0.666290803401584,1,"PURG","29942","purine rich element binding protein G"
"ENS114757",0.447534343276156,1.3496607889647,1.97034921755261,0.431223450845974,0.666305904047468,NA,"PEX5L","51555","peroxisomal biogenesis factor 5 like"
"ENS229999",0.495368280274997,-1.46261196323909,2.23249397298062,-0.431182334595016,0.666335797638891,NA,NA,NA,NA
"ENS230239",0.730271244559639,-1.45154575168738,2.20776592669812,-0.430999382760874,0.666468819289139,NA,NA,NA,NA
"ENS238280",0.558253394814214,-1.16108053093611,1.53438650037645,-0.430843552634177,0.666582129407885,NA,NA,NA,NA
"ENS136003",7490.18912518388,-0.636235566097959,0.316472794948477,-0.430481129097174,0.666845691013121,1,"ISCU","23479","iron-sulfur cluster assembly enzyme"
"ENS251523",14.9066730790242,0.736436919604124,0.549665707382497,0.430146753615092,0.667088891988062,1,NA,NA,NA
"ENS241493",0.470721342629779,-1.32071976538624,1.90873829614746,-0.429980247707483,0.667210009606787,NA,NA,NA,NA
"ENS134240",21.988476751528,0.636047814961286,0.316911959797664,0.429292144885119,0.667710632584636,1,"HMGCS2","3158","3-hydroxy-3-methylglutaryl-CoA synthase 2"
"ENS152061",27.6913926137546,0.645121576115325,0.33815695007259,0.429154497886771,0.667810794170631,1,"RABGAP1L","9910","RAB GTPase activating protein 1 like"
"ENS254623",4.70000695281656,-0.765013916929114,0.61768742493216,-0.429042111320657,0.667892578886713,1,NA,NA,NA
"ENS231815",3.09964881537952,-0.834418873551918,0.779679428859997,-0.42891842618047,0.667982590235111,1,NA,NA,NA
"ENS256552",3.83071882852424,-0.733971389636728,0.545573450465882,-0.428854060689596,0.668029433843667,1,NA,NA,NA
"ENS235945",0.44202282983297,1.16496505167486,1.55056426939744,0.428853588850765,0.668029777241045,NA,NA,NA,NA
"ENS010030",0.568560514941912,1.05218478425531,1.28780566204875,0.428779590374564,0.668083633106217,NA,"ETV7","51513","ETS variant transcription factor 7"
"ENS233943",1.34126657878012,0.933869197379389,1.01208433919988,0.428688776789485,0.668149729291693,1,NA,NA,NA
"ENS233608",0.873932689096765,-0.963715451539761,1.08183545691146,-0.428637690304242,0.668186912324465,1,"TWIST2","117581","twist family bHLH transcription factor 2"
"ENS237950",0.444675282361797,-1.21721207292547,1.67365974219646,-0.428529201511544,0.668265878028845,NA,NA,NA,NA
"ENS259724",1.74980912804233,0.877620467269445,0.881320193621024,0.428471366028662,0.668307976224393,1,"LINC01581","101927112","long intergenic non-protein coding RNA 1581"
"ENS270207",2203.13411778519,-0.576411970868474,0.178353867443775,-0.428429010055316,0.668338807614298,1,NA,NA,NA
"ENS234710",747.566137537651,0.586180836594229,0.201271119767057,0.428182824709136,0.668518019774741,1,NA,NA,NA
"ENS229636",3.39188291835988,0.759108680588062,0.605279480655776,0.42808105820362,0.668592106857465,1,NA,NA,NA
"ENS199410",3068.53116210644,0.731240518316322,0.54030588640004,0.427980749676882,0.668665135674952,1,NA,NA,NA
"ENS266420",2.07453775185375,0.782812433986837,0.660907203649327,0.427915496192557,0.668712644633471,1,NA,NA,NA
"ENS049618",905.061357688518,0.572368726571044,0.16916414784671,0.427801797793594,0.668795427942179,1,"ARID1B","57492","AT-rich interaction domain 1B"
"ENS112761",14.5141499362185,0.657655861573637,0.368547195643175,0.427776587198017,0.668813784212377,1,"CCN6","8838","cellular communication network factor 6"
"ENS263535",1.10334822645844,-1.21324559492673,1.66744256130657,-0.427748224423303,0.668834435875304,1,NA,NA,NA
"ENS203963",0.668256353299251,1.08379014855322,1.36483623792278,0.427736407000539,0.668843040517527,NA,"C1orf141","400757","chromosome 1 open reading frame 141"
"ENS252659",2.3539502736602,0.862532508335554,0.847600345107497,0.427716329315057,0.668857659820072,1,NA,NA,NA
"ENS137992",0.612850413851798,-1.45989859948059,2.24646206849957,-0.427293482022472,0.669165579670279,NA,"DBT","1629","dihydrolipoamide branched chain transacylase E2"
"ENS261668",0.839449511651222,1.59438035049946,2.56184321265094,0.427184749283315,0.669244768476478,1,NA,NA,NA
"ENS239130",2.2479408249787,-0.85867569620024,0.839873739527744,-0.42705906771406,0.669336305504151,1,NA,NA,NA
"ENS200215",0.391369193302545,-1.34095006733349,1.96932924073275,-0.427023602727082,0.669362136429312,NA,"SNORD113-6","767566","small nucleolar RNA, C/D box 113-6"
"ENS235623",2.692096830256,-0.856528822733163,0.835225350263571,-0.426865423350301,0.669477351149908,1,NA,NA,NA
"ENS223865",0.287507542984994,1.82796562946047,3.11164909641042,0.426772296076829,0.669545186847333,NA,"HLA-DPB1","3115","major histocompatibility complex, class II, DP beta 1"
"ENS207356",2.24079113797165,-0.844279386816328,0.806852267496724,-0.426694452857476,0.669601891414452,1,NA,NA,NA
"ENS109062",0.275380312961941,1.46861117277647,2.27065951402648,0.426577021694839,0.669687437216821,NA,"SLC9A3R1","9368","SLC9A3 regulator 1"
"ENS223662",0.349214184573137,-1.79791307977571,3.04321290330661,-0.426494340361616,0.669747671167813,NA,"SAMSN1-AS1","100874190","SAMSN1 antisense RNA 1"
"ENS257465",6.69317123825161,-0.716746481845519,0.508573065701759,-0.426185530581411,0.669972660111789,1,NA,NA,NA
"ENS224883",0.935880200886353,1.11495130731322,1.44360187528441,0.425984004206192,0.670119501762287,1,NA,NA,NA
"ENS252283",6.23010599014226,-1.25788475191107,1.77922638788619,-0.425963079836892,0.670134748970114,1,NA,NA,NA
"ENS172053",0.992176965372878,0.99122414931664,1.15337568590706,0.425901252574371,0.670179802167263,1,"QARS1","5859","glutaminyl-tRNA synthetase 1"
"ENS159917",0.46078422110335,-1.34611751171086,1.98704935555854,-0.425816051998883,0.670241889317039,NA,"ZNF235","9310","zinc finger protein 235"
"ENS250618",6.51862814978096,-0.715758416081342,0.506821571017114,-0.425708826181861,0.670320029846841,1,NA,NA,NA
"ENS259749",1.74056578754868,0.843257480688131,0.80632084958589,0.425708303170408,0.670320410998793,1,NA,NA,NA
"ENS105609",0.401522011864706,1.33421338235848,1.95967993019503,0.425688587970309,0.670334778790018,NA,"LILRB5","10990","leukocyte immunoglobulin like receptor B5"
"ENS261365",5.86852788424092,-0.777239309350801,0.651305210550435,-0.425667267603308,0.670350316509945,1,NA,NA,NA
"ENS227983",1.90090072026877,0.84507674365527,0.810684291154628,0.425661071048743,0.670354832421571,1,NA,NA,NA
"ENS235652",1.5512677951608,0.813949550756008,0.737597822092373,0.425637849452179,0.670371755912421,1,"LOC100507557","100507557","uncharacterized LOC100507557"
"ENS268310",838.830130107932,-0.57512645381349,0.176506873255648,-0.425629055842367,0.670378164584139,1,NA,NA,NA
"ENS240639",1.60467701586666,-0.915088965135822,0.975295132839954,-0.425603441624001,0.670396832039525,1,NA,NA,NA
"ENS258256",3681.70869226585,-0.576370241259744,0.179506014115218,-0.425446699578127,0.670511068931013,1,NA,NA,NA
"ENS184933",0.373653528528492,1.34780964137307,1.99287171295526,0.42542108248194,0.670529739932506,NA,"OR6A2","8590","olfactory receptor family 6 subfamily A member 2"
"ENS219298",0.398636580530025,1.22569343940067,1.70654795333602,0.425240578784824,0.670661305685406,NA,NA,NA,NA
"ENS270248",1.27757171232218,0.854523130543962,0.833863097750341,0.425157476689425,0.670721880636386,1,NA,NA,NA
"ENS199352",147.32949627309,-0.725951297677775,0.531818929564836,-0.424865090572577,0.670935024338401,1,"RNA5S1","100169751","RNA, 5S ribosomal 1"
"ENS251643",1.0066771205262,1.12211953556626,1.46458129553622,0.424776376335251,0.670999700501182,1,NA,NA,NA
"ENS151117",5497.86064531167,-0.643667179214079,0.338266865556562,-0.424715494902813,0.671044086866483,1,"TMEM86A","144110","transmembrane protein 86A"
"ENS272971",0.464844885931735,1.02548764531542,1.23739998328741,0.424670803630812,0.671076670324509,NA,NA,NA,NA
"ENS198491",0.48172571804793,1.46385977413537,2.27050234678741,0.424513885880432,0.671191080623615,NA,"LOC101929106","101929106","uncharacterized LOC101929106"
"ENS232939",5504.99829134284,-0.58375872959023,0.197351900485512,-0.42441308841806,0.671264577080653,1,"LOC107987013","107987013","putative uncharacterized protein DDB_G0287265"
"ENS257169",1.99984604174283,1.19749730607509,1.64358124943594,0.424376529188605,0.671291235015273,1,NA,NA,NA
"ENS260369",4.67327407176949,0.735195323036923,0.554274687120316,0.424329900863522,0.67132523564387,1,NA,NA,NA
"ENS239415",0.366032573457209,1.46265595181541,2.2688884830778,0.424285265227995,0.671357783865353,NA,NA,NA,NA
"ENS236307",0.896195733705743,0.935949155632909,1.02764124704347,0.424223100120921,0.671403115571576,1,NA,NA,NA
"ENS159167",0.4347224028776,1.33689655295829,1.97410342041135,0.423937542635889,0.671611363626838,NA,"STC1","6781","stanniocalcin 1"
"ENS200150",50.3519326641183,-0.648041895652497,0.349635830208229,-0.423417404229793,0.671990748914594,1,NA,NA,NA
"ENS242221",0.322405601829982,1.58894587774293,2.57218770339951,0.423353970747833,0.672037022567883,NA,"PSG2","5670","pregnancy specific beta-1-glycoprotein 2"
"ENS207299",0.539937211171334,-1.72301602473863,2.89003767343719,-0.423183419364936,0.672161443081796,NA,NA,NA,NA
"ENS273035",0.699333598315599,1.15237819464709,1.5419677859298,0.423081597812829,0.6722357281436,NA,NA,NA,NA
"ENS218337",3.22824002623411,-0.815996659837015,0.747307298034152,-0.422847014432038,0.672406883273292,1,NA,NA,NA
"ENS227925",0.427421941893942,1.31718632361872,1.93283990816689,0.422790485733369,0.672448129896582,NA,NA,NA,NA
"ENS267812",1403.2724523423,0.64558916217086,0.344481788224824,0.422632392037637,0.672563489476777,1,NA,NA,NA
"ENS258567",1.50033691413615,-1.00857890664536,1.20345118337179,-0.422600362750434,0.672586861905207,1,NA,NA,NA
"ENS108604",2584.85908428327,-0.635589285684888,0.321009114076342,-0.422384535950099,0.672744363399628,1,"SMARCD2","6603","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
"ENS104783",7.49096526567264,0.745404201768408,0.581037566271911,0.422355138486116,0.672765817567206,1,"KCNN4","3783","potassium calcium-activated channel subfamily N member 4"
"ENS137764",1.03741975481114,1.00586686447065,1.19813905224253,0.422210480097308,0.672871392639407,1,"MAP2K5","5607","mitogen-activated protein kinase kinase 5"
"ENS066322",4.16860726272834,-0.772097368628488,0.644563902462237,-0.422141804077261,0.672921516260949,1,"ELOVL1","64834","ELOVL fatty acid elongase 1"
"ENS265506",0.656514901201065,1.23942079348975,1.75215707692678,0.422005996623701,0.67302064045586,NA,NA,NA,NA
"ENS225529",1.55865609412755,0.813345449598155,0.742531747326996,0.421996030103968,0.673027915120168,1,NA,NA,NA
"ENS100599",3.00058802583237,-0.772786059078292,0.646695920535594,-0.421815029933034,0.673160034312024,1,"RIN3","79890","Ras and Rab interactor 3"
"ENS252853",1.43465760772236,1.05809062285936,1.32404153764501,0.421505373503615,0.673386088190656,1,NA,NA,NA
"ENS261612",2.04237925642755,-0.820715187445763,0.760991232040312,-0.42144399822569,0.673430896576513,1,NA,NA,NA
"ENS238024",25.0236177300341,0.594996446576323,0.22542786944195,0.421405067667488,0.673459319296616,1,NA,NA,NA
"ENS229606",0.594504417811076,1.20924205160544,1.68446039472672,0.421050001428203,0.673718570292035,NA,"LINC01718","100506470","long intergenic non-protein coding RNA 1718"
"ENS227988",8.75195008352094,0.807886070153738,0.731352522607509,0.42098175727353,0.673768403084294,1,NA,NA,NA
"ENS250600",1668.17846552448,0.613079736991611,0.268628367227729,0.420952329638916,0.673789891977513,1,NA,NA,NA
"ENS169067",42.4806834752255,-0.687923339176706,0.446509662920151,-0.42087183051694,0.67384867607896,1,"ACTBL2","345651","actin beta like 2"
"ENS186970",3.82272953126747,0.704416960923431,0.485706552264981,0.420865149893859,0.673853554661737,1,"KRTAP15-1","254950","keratin associated protein 15-1"
"ENS255514",0.880857529513405,0.970047542319698,1.11717501313056,0.420746558771059,0.673940159137482,1,NA,NA,NA
"ENS269565",10373.3759006105,-0.628729970878499,0.305996283704124,-0.420691288535293,0.673980523245409,1,NA,NA,NA
"ENS197991",1.1444567223643,-1.02726671037856,1.25360150997433,-0.420601527824701,0.674046077905842,1,NA,NA,NA
"ENS157306",0.596960404318915,1.22037952632734,1.71336302544613,0.420447690085859,0.674158435498441,NA,NA,NA,NA
"ENS256994",0.828296158683165,1.0327010815789,1.26742579323029,0.420301594321518,0.674265145357469,1,NA,NA,NA
"ENS266172",6.30197225380141,-0.687950113994719,0.447498707594299,-0.420001467725163,0.674484381486398,1,NA,NA,NA
"ENS249678",1.16498388179525,0.892669536258761,0.935203125551956,0.41987620178986,0.674575893777678,1,NA,NA,NA
"ENS213118",0.36158758248223,1.05309858314201,1.31822018404508,0.419579816662175,0.674792435352201,NA,NA,NA,NA
"ENS151474",42.3630098053548,0.625443963087359,0.299008323069191,0.419533348770132,0.674826387644264,1,"FRMD4A","55691","FERM domain containing 4A"
"ENS265740",2.34228820803081,0.820666466839801,0.764496827546151,0.419447740377239,0.674888940119908,1,NA,NA,NA
"ENS067048",16.7800660727337,0.674048269170049,0.415054363740907,0.419338487617242,0.67496877236141,1,"DDX3Y","8653","DEAD-box helicase 3 Y-linked"
"ENS157680",73.017711791157,-0.635111289522304,0.32226739219074,-0.419252126638787,0.675031879904569,1,"DGKI","9162","diacylglycerol kinase iota"
"ENS265275",2.96710422636064,-0.872529281800561,0.888627620228306,-0.419218661811177,0.675056334654167,1,NA,NA,NA
"ENS249228",12543.499177783,-0.593685619127473,0.223482362408724,-0.419208111627766,0.675064044374859,1,NA,NA,NA
"ENS196091",0.8940416956371,-0.99541539905882,1.18179280996549,-0.419206645091442,0.675065116073187,1,"MYBPC1","4604","myosin binding protein C, slow type"
"ENS201368",0.479007366714938,1.32534319476751,1.96889110416776,0.419191895895316,0.67507589435552,NA,NA,NA,NA
"ENS267268",0.506885358987114,1.04511644953846,1.30078839597231,0.419066199565071,0.675167752271168,NA,NA,NA,NA
"ENS234273",11.9299809958339,0.925039833809134,1.01441377446497,0.419000455739388,0.675215799282918,1,NA,NA,NA
"ENS141744",28.6100004839572,-0.658971892818198,0.379498742206234,-0.418899656673451,0.675289467993749,1,"PNMT","5409","phenylethanolamine N-methyltransferase"
"ENS107897",56.1773700656176,-0.645373456996242,0.347070527378144,-0.418858547553514,0.675319513370263,1,"ACBD5","91452","acyl-CoA binding domain containing 5"
"ENS064218",0.646960975628007,1.07292198405172,1.36839963723665,0.418680309802389,0.675449787779833,NA,"DMRT3","58524","doublesex and mab-3 related transcription factor 3"
"ENS219559",0.293888037435687,1.33185646691988,1.98739610706349,0.418566014074065,0.675533331924321,NA,NA,NA,NA
"ENS240935",0.697789365317839,1.06851164448405,1.35906667117605,0.418310342341115,0.675720228934811,NA,"PLGLA","285189","plasminogen like A (pseudogene)"
"ENS165861",2.34212175012478,0.845153229582017,0.825143577708577,0.418294753672455,0.675731624957629,1,"ZFYVE1","53349","zinc finger FYVE-type containing 1"
"ENS272342",0.596312298215618,1.06082174358947,1.34093133505799,0.418233006364354,0.675776765766555,NA,NA,NA,NA
"ENS201367",3.19829632137308,0.810139153979396,0.741653158420901,0.418172767766178,0.675820804745745,1,NA,NA,NA
"ENS234387",9.5482344958484,0.643012867595992,0.342049879687746,0.418105300099937,0.675870130038435,1,"LOC101929022","101929022","uncharacterized LOC101929022"
"ENS269745",0.460132815038564,1.09567527121,1.42490006255999,0.418047052464722,0.675912715729106,NA,NA,NA,NA
"ENS171481",1.79010490402685,0.940409107246003,1.05381347079148,0.417919413115141,0.676006038334064,1,"OR1L3","26735","olfactory receptor family 1 subfamily L member 3"
"ENS253728",832.14114655512,-0.673288420807159,0.414866036098294,-0.417697294376977,0.676168450742415,1,NA,NA,NA
"ENS088766",5.11453492494706,-0.714980305488397,0.514798603267204,-0.417600794027043,0.676239016141016,1,"CRLS1","54675","cardiolipin synthase 1"
"ENS254406",16.6957104121829,-0.768925440932453,0.644192652507675,-0.417461204944819,0.676341094991503,1,NA,NA,NA
"ENS085563",0.349993730563799,-1.05128668161547,1.32079252240016,-0.417390825785164,0.676392564193008,NA,"ABCB1","5243","ATP binding cassette subfamily B member 1"
"ENS207813",0.571006309700738,1.24413681695522,1.78348662044766,0.417237117690539,0.676504978193056,NA,"MIR605","693190","microRNA 605"
"ENS252700",3.21670883264076,0.815102888779239,0.755735862781624,0.416948439656476,0.676716121577447,1,NA,NA,NA
"ENS044524",134.004895261868,0.656929779849577,0.376387936034109,0.416936263959735,0.676725027620843,1,"EPHA3","2042","EPH receptor A3"
"ENS228705",6.07674632735487,-0.721327156028477,0.530870381879508,-0.41691373936682,0.676741503594037,1,"LINC00659","100652730","long intergenic non-protein coding RNA 659"
"ENS118263",499.749534026244,0.580521733421881,0.193157490964254,0.416870880957874,0.676772853488961,1,"KLF7","8609","Kruppel like factor 7"
"ENS240914",0.717459485456643,-1.1970279765039,1.6725723770031,-0.416740098119295,0.676868521450821,NA,NA,NA,NA
"ENS167210",0.24898446551526,1.60505971629348,2.65300221459441,0.416531773028476,0.677020922524851,NA,"LOXHD1","125336","lipoxygenase homology domains 1"
"ENS223383",0.93214916559826,-1.06852524565604,1.36552483376484,-0.416341930661622,0.677159814003631,1,NA,NA,NA
"ENS160396",61.5683530165669,-0.659983679794194,0.384438697571105,-0.416148740501348,0.677301166047914,1,"HIPK4","147746","homeodomain interacting protein kinase 4"
"ENS187175",0.358852333651882,-1.42671585739554,2.22846867733039,-0.415853212038731,0.677517418263365,NA,"KRTAP12-1","353332","keratin associated protein 12-1"
"ENS238554",0.296654898894084,1.59954609373172,2.6441496598797,0.415841096446011,0.677526284385368,NA,NA,NA,NA
"ENS204463",1.67404314047383,1.22005842072279,1.73176809315943,0.415793791078062,0.677560902612891,1,"BAG6","7917","BCL2 associated athanogene 6"
"ENS252683",0.375731292763472,1.98719760261132,3.57796173762781,0.4156549766788,0.677662491388098,NA,NA,NA,NA
"ENS199705",19823.2010589788,-0.720326205805908,0.530118030307723,-0.415617264853288,0.677690091109379,1,NA,NA,NA
"ENS228961",1.21317749869846,-1.15029892027416,1.56516842207428,-0.415481753338938,0.677789269937264,1,"LINC01690","102724502","long intergenic non-protein coding RNA 1690"
"ENS258440",5.30445848161532,0.691745239697484,0.461509636814465,0.415473967176484,0.677794968681465,1,NA,NA,NA
"ENS209482",1.00008750236491,0.894038982585677,0.948504950072483,0.415431656477455,0.677825936486392,1,"SNORD83A","116937","small nucleolar RNA, C/D box 83A"
"ENS228593",8.27625709486228,0.697059791451242,0.474692645851257,0.415131334292863,0.678045762224082,1,NA,NA,NA
"ENS131738",2.07250212386992,-1.01098583032643,1.23106351798786,-0.4150767388198,0.678085727218646,1,"KRT33B","3884","keratin 33B"
"ENS224573",1.37918115030512,-0.885031633200786,0.92775450862114,-0.415014564330205,0.678131241310144,1,NA,NA,NA
"ENS260805",5703.17939378319,-0.556930553373059,0.13717925493366,-0.415008474864446,0.67813569909387,1,NA,NA,NA
"ENS255169",27.3788555117747,0.68782014207113,0.452596282680179,0.414983837160347,0.678153735200978,1,NA,NA,NA
"ENS249741",1547.62848890472,0.640492558395663,0.338556901009469,0.414974729437677,0.678160402584073,1,NA,NA,NA
"ENS257058",0.963765966833809,0.934338729049838,1.04673958339487,0.414944400632252,0.678182605216552,1,NA,NA,NA
"ENS269318",13.7810619905798,0.838754437068068,0.816395738492832,0.414939007023053,0.678186553713984,1,NA,NA,NA
"ENS237979",6.59721299009489,0.756471259850441,0.61835645950058,0.414762805352727,0.678315550462956,1,NA,NA,NA
"ENS260816",1.42917771940705,-0.842877123943541,0.826889164973458,-0.4146591084605,0.678391471074092,1,NA,NA,NA
"ENS257927",6.58957615357378,-0.714315620847219,0.517053027466098,-0.414494470513997,0.678512015756021,1,NA,NA,NA
"ENS224261",1.33755964082568,0.971637305047812,1.13814322331703,0.414391875631663,0.678587137881342,1,NA,NA,NA
"ENS221995",0.37218518589722,1.08508386199993,1.41208983261793,0.414338980768116,0.678625869858033,NA,"TIAF1","9220","TGFB1-induced anti-apoptotic factor 1"
"ENS201860",0.693351953748238,1.27423360087984,1.86915301580381,0.414216275678684,0.6787157232622,NA,NA,NA,NA
"ENS183671",21.4877658274888,0.808096879610436,0.744422199094396,0.413873847374839,0.678966497802781,1,"GPR1","2825","G protein-coupled receptor 1"
"ENS242393",0.351521719350923,-1.2265590180047,1.75561993799074,-0.413847554520386,0.678985754627252,NA,NA,NA,NA
"ENS253200",0.426255151423638,1.20724720543497,1.70937967418251,0.41374494860143,0.679060904964119,NA,NA,NA,NA
"ENS253462",1.98366326808788,0.841948572991678,0.826985526504134,0.413487977760841,0.679249128819291,1,NA,NA,NA
"ENS253396",1.69121523964495,0.825904355086201,0.788268864031527,0.413443140985417,0.679281972535708,1,"LOC105379391","105379391","uncharacterized LOC105379391"
"ENS179431",0.413062067211706,-1.20179127219138,1.697486901994,-0.413429565416382,0.679291916995796,NA,"FJX1","24147","four-jointed box kinase 1"
"ENS101938",0.482723042840448,-1.02227772877788,1.26382803036273,-0.413250629223643,0.679422997661886,NA,"CHRDL1","91851","chordin like 1"
"ENS258150",0.889034712087631,1.02805642341975,1.27784545926044,0.413239660236662,0.679431033367381,1,"LOC388242","388242","SAGA complex associated factor 29 pseudogene"
"ENS244720",844.828906923951,-0.792188343601195,0.707614067950938,-0.412920484251105,0.679664872567537,1,NA,NA,NA
"ENS165125",5.81563196243809,-0.850694815957444,0.849819006748322,-0.41267000758116,0.67984840189362,1,"TRPV6","55503","transient receptor potential cation channel subfamily V member 6"
"ENS257272",2.19621787415899,0.800830006016835,0.728993294111486,0.412664983953651,0.679852083001277,1,NA,NA,NA
"ENS063438",0.437201580560727,-1.31246284336128,1.96895754811881,-0.412636038871193,0.679873292916072,NA,NA,NA,NA
"ENS240041",37.6353709782545,-0.695339522396327,0.47362681801058,-0.41243340741732,0.68002178104689,1,NA,NA,NA
"ENS249478",183.34068074934,0.63466670779726,0.326520140796795,0.412430018768943,0.680024264350616,1,NA,NA,NA
"ENS225176",21.725501816415,0.668224518246556,0.407959122966386,0.412356309189381,0.680078281812233,1,NA,NA,NA
"ENS272798",0.582934824026864,-1.34428228213021,2.04777708611739,-0.412292083866892,0.680125350152315,NA,NA,NA,NA
"ENS250410",0.876791324820522,1.06912814637096,1.38044455602572,0.412278887903668,0.680135021135256,1,NA,NA,NA
"ENS207008",127.878193118764,-0.669550698539306,0.411362803873261,-0.41216827808171,0.680216086305089,1,"SNORA54","677833","small nucleolar RNA, H/ACA box 54"
"ENS270749",30.9091217394437,-0.679032531502811,0.434421534563826,-0.412117073529897,0.680253615016789,1,NA,NA,NA
"ENS253717",1.64978622299455,0.866034114079782,0.888336605307484,0.41204438935969,0.680306887876461,1,NA,NA,NA
"ENS265801",6.24131191762655,0.917560879903134,1.01372367826378,0.411907987212349,0.680406866254711,1,NA,NA,NA
"ENS176029",0.801901048521178,-1.03274809584995,1.29373950205256,-0.411789309211578,0.680493857974744,NA,"C11orf16","56673","chromosome 11 open reading frame 16"
"ENS202388",1.67985466354082,0.98173513839944,1.16996863767463,0.411750471668123,0.680522327061392,1,NA,NA,NA
"ENS266046",1.02960915041472,1.1674406546657,1.62102500554109,0.411739888270824,0.680530085088641,1,NA,NA,NA
"ENS248545",0.688056034686544,-1.05917856017143,1.35816199843995,-0.411717130072651,0.680546767816169,NA,NA,NA,NA
"ENS201271",0.373778572434796,1.15362212189411,1.58793259950244,0.411618303005373,0.680619214074323,NA,NA,NA,NA
"ENS204439",62.5537731670849,-0.667552395071411,0.407151189061322,-0.41152377684982,0.680688510259805,1,"C6orf47","57827","chromosome 6 open reading frame 47"
"ENS259639",0.703338028869919,1.1141918438564,1.49294638137166,0.411395781871354,0.680782346403045,NA,NA,NA,NA
"ENS164296",0.494763775551282,-1.15294555453243,1.58739184995678,-0.411332308749228,0.680828881881584,NA,"TIGD6","81789","tigger transposable element derived 6"
"ENS249423",1.03171629338443,1.03470742967056,1.30034471687019,0.411204369682493,0.680922684421423,1,NA,NA,NA
"ENS227997",0.386889872741748,1.52748138851355,2.49887356021208,0.411177822228967,0.680942149137981,NA,NA,NA,NA
"ENS201229",4.94629030229988,0.740018255981705,0.58377494172985,0.411148610234073,0.68096356775421,1,"SNORA63D","109616971","small nucleolar RNA, H/ACA box 63D"
"ENS239306",0.35916005629925,1.40003516822005,2.19021851442992,0.410933960374413,0.681120959724106,NA,"RBM14","10432","RNA binding motif protein 14"
"ENS213539",0.696635229931128,-1.56386913560221,2.58920799333783,-0.410885930500603,0.681156179521273,NA,NA,NA,NA
"ENS262921",0.421089911187417,-1.10166633423905,1.46448909630872,-0.410837018695164,0.681192046743875,NA,NA,NA,NA
"ENS237280",11.2128013284699,-0.71744975879753,0.52946883085586,-0.410694163896358,0.681296806865705,1,NA,NA,NA
"ENS165548",0.332335779966734,1.99537233201792,3.64169347110709,0.410625535587244,0.681347136447425,NA,"TMEM63C","57156","transmembrane protein 63C"
"ENS229466",6.2884776512418,-0.662494701168808,0.395894019236369,-0.410450002458336,0.681475872706754,1,NA,NA,NA
"ENS205636",0.496596645729444,1.05386983124336,1.35087528025242,0.410008117951398,0.681799992523137,NA,"LINC00583","100113404","long intergenic non-protein coding RNA 583"
"ENS222038",1.3627828691998,0.932373643141245,1.05462994160178,0.40997664307212,0.681823081412358,1,"POTEJ","653781","POTE ankyrin domain family member J"
"ENS258285",0.327586349037214,-1.3069304970929,1.96870507778716,-0.409878811304686,0.681894849335329,NA,NA,NA,NA
"ENS249923",9.85042084558122,0.690014664038584,0.463851729380942,0.409645263783274,0.682066187942246,1,"LOC284865","284865","uncharacterized LOC284865"
"ENS226004",1.55808470269536,0.875349236042657,0.916293812774512,0.409638514207697,0.682071139910052,1,"LINC02528","105378020","long intergenic non-protein coding RNA 2528"
"ENS254647",0.402309018002446,-1.5646986630259,2.59946267573714,-0.409584131737524,0.682111039250426,NA,"INS","3630","insulin"
"ENS259434",8450.51395901656,-0.568395826850611,0.166988831558019,-0.40958324106153,0.682111692729144,1,NA,NA,NA
"ENS259802",124.590655552603,0.652385613223571,0.372075572492164,0.409555543254,0.682132014410504,1,NA,NA,NA
"ENS109919",3.69634562652506,0.799392724647634,0.731401462440963,0.409341162168923,0.682289312060718,1,"MTCH2","23788","mitochondrial carrier 2"
"ENS261730",1.61242391176204,0.77869474032351,0.681140354940469,0.409159049676139,0.682422944148458,1,NA,NA,NA
"ENS117691",3.62952880531679,0.69139841096062,0.468141249272616,0.408847567391272,0.682651529405521,1,"NENF","29937","neudesin neurotrophic factor"
"ENS170122",0.586540313150596,-1.10380283160823,1.47684314693636,-0.408846960397109,0.682651974884375,NA,"FOXD4","2298","forkhead box D4"
"ENS236544",3.57671536824085,-0.763637799950029,0.644988206566508,-0.408748248829948,0.68272442172361,1,NA,NA,NA
"ENS102181",26.572265583405,0.717146177819584,0.531357416661426,0.408663116408418,0.682786904842605,1,"CD99L2","83692","CD99 molecule like 2"
"ENS230068",2.64126370696806,-0.75474497132984,0.623448064129889,-0.408606564021292,0.682828412787213,1,NA,NA,NA
"ENS257392",2.78257277466119,-0.843252049955218,0.840089423740633,-0.408589895617104,0.682840647134571,1,NA,NA,NA
"ENS238502",1.54405803272128,1.02205834831377,1.27829866788958,0.408400917115609,0.682979360218782,1,NA,NA,NA
"ENS197928",0.315497136723246,1.56540791193723,2.6094363603755,0.408290437013729,0.683060459247298,NA,"ZNF677","342926","zinc finger protein 677"
