"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENS221269",4961.10153030341,1.017936673947,0.343292151932131,1.50873438565934,0.131366674495161,1,"MIR1302-8","100302223","microRNA 1302-8"
"ENS224609",11.1909691433307,1.89833716147542,0.927265560704008,1.50802231931677,0.131548814770168,1,"HSD52","729467","uncharacterized LOC729467"
"ENS265125",4.48324213527908,1.72712368587915,0.814176275166657,1.50719656579033,0.131760280278229,1,NA,NA,NA
"ENS143196",0.627743157794076,2.23486865616192,1.15123757553188,1.50695972146357,0.131820981842062,NA,"DPT","1805","dermatopontin"
"ENS267661",1801.82067536433,1.22558636434828,0.481692116566372,1.50632808674646,0.131982971418368,1,NA,NA,NA
"ENS222054",2.05453002113287,-2.12597322161546,1.080330550943,-1.50507011043627,0.132306052542152,1,NA,NA,NA
"ENS238730",174.633371123457,-1.11075782527384,0.405985142277346,-1.50438467242381,0.132482348555983,1,NA,NA,NA
"ENS266767",2.98409636085906,2.73571975627163,1.48626888471116,1.50424985631461,0.132517044927984,1,NA,NA,NA
"ENS106268",1.04507912247209,-1.8849635679348,0.920914246865515,-1.50390068635463,0.132606940279948,NA,"NUDT1","4521","nudix hydrolase 1"
"ENS230953",3.24329866127659,1.64752714199047,0.763054332453101,1.50386033233224,0.132617332645255,1,NA,NA,NA
"ENS115263",206.625901213704,1.29515366152938,0.528939654121153,1.50329750347524,0.132762343627725,1,"GCG","2641","glucagon"
"ENS241120",0.829610585257881,2.09604133947588,1.06199668040239,1.5028684824807,0.132872961898372,NA,NA,NA,NA
"ENS266867",139.650106658265,1.52290499339811,0.680701429456771,1.50272197050391,0.1329107547162,1,NA,NA,NA
"ENS211450",620.872935490445,-1.07511855223652,0.382822619341901,-1.50231079141872,0.133016862962938,1,"SELENOH","280636","selenoprotein H"
"ENS089351",3.58933534794325,-1.40126543191019,0.600382830978165,-1.50115124118692,0.133316447959667,1,"GRAMD1A","57655","GRAM domain containing 1A"
"ENS257729",1.95880691427288,1.71359120440077,0.808712534669453,1.50064596797279,0.133447155152351,1,NA,NA,NA
"ENS213309",6.14646313990684,1.83462543958164,0.889924168273939,1.49970692690617,0.133690335470765,1,NA,NA,NA
"ENS233717",0.867074812901437,2.04811710330975,1.03413955756929,1.49700984937521,0.134390695244097,NA,NA,NA,NA
"ENS252845",1505.74075846587,1.28059715537697,0.522153939228622,1.49495598277041,0.13492593022474,1,NA,NA,NA
"ENS199473",6040.41915556978,1.12980472210105,0.421306272913433,1.4948856985817,0.134944275303473,1,NA,NA,NA
"ENS200818",1.88305113006445,2.21632191126274,1.14820706967494,1.49478430902593,0.134970742679707,1,NA,NA,NA
"ENS216067",0.686190748743013,-2.67580123857144,1.4558041842812,-1.49456998548588,0.135026704266495,NA,NA,NA,NA
"ENS235721",2.14912339835572,2.07386553733292,1.05306523349283,1.49455654528893,0.135030214206553,1,NA,NA,NA
"ENS148704",2.21911195117796,1.76492290048674,0.846620599058244,1.49408471975972,0.135153477277319,1,"VAX1","11023","ventral anterior homeobox 1"
"ENS262106",7.57711459103711,-1.61910957696589,0.749292459136178,-1.49355510431275,0.135291941347153,1,NA,NA,NA
"ENS015153",2.06355941462476,1.71438268666172,0.813646447044914,1.49251888344408,0.135563170640376,1,"YAF2","10138","YY1 associated factor 2"
"ENS254263",15.9522980826727,-0.977611767433045,0.32023691693857,-1.49143256810914,0.135847962827553,1,NA,NA,NA
"ENS105610",33.396957057945,-1.4231040167883,0.619200617696499,-1.4907995735249,0.136014123789006,1,"KLF1","10661","Kruppel like factor 1"
"ENS233410",58.8364545167421,1.46566484687957,0.648489236340187,1.48909926759833,0.136461230649277,1,NA,NA,NA
"ENS235214",38.4101614733572,1.26283830624731,0.512662497426491,1.48799319255196,0.136752688908779,1,"FAM83C-AS1","140846","FAM83C antisense RNA 1"
"ENS233981",60.8321530553783,1.37696533473191,0.589528703317439,1.48757020616127,0.136864275564362,1,NA,NA,NA
"ENS242482",1.24571916570718,1.84006008732691,0.901109485278043,1.48712238548174,0.136982490214273,1,NA,NA,NA
"ENS251025",23.3059141894039,-1.34555160524044,0.568617690878558,-1.48703007100254,0.137006868962874,1,NA,NA,NA
"ENS260086",1.41756823240676,-2.5117682613262,1.35347057940865,-1.48637753338176,0.137179288963601,1,NA,NA,NA
"ENS261317",22.3236378480239,-1.13051406664151,0.424223745038912,-1.48627716862872,0.137205823183872,1,NA,NA,NA
"ENS269386",1.70780425495896,1.91613142599713,0.953003602393703,1.48596649838486,0.137287982614925,1,"RAB11B-AS1","100507567","RAB11B antisense RNA 1"
"ENS213252",5.21234614557672,1.91038098235601,0.94924465959186,1.48579290713357,0.137333906842354,1,NA,NA,NA
"ENS146085",221.793692441237,-1.41135102234588,0.614040937240026,-1.48418609749734,0.137759556992738,1,"MMUT","4594","methylmalonyl-CoA mutase"
"ENS211965",225.680451990444,1.13807489444535,0.430034766483057,1.4837751367493,0.137868585253994,1,NA,NA,NA
"ENS213338",36.8352382922779,2.3931043085292,1.27666451842111,1.48285182302275,0.138113783812621,1,NA,NA,NA
"ENS265847",2.78437981860874,1.60416489089453,0.744738063288627,1.48262180399205,0.138174920764998,1,"MIR4287","100422828","microRNA 4287"
"ENS170689",2.94034320210617,1.65952967797975,0.782459855663337,1.48190309009111,0.138366082730998,1,"HOXB9","3219","homeobox B9"
"ENS221510",464.096320903782,-1.10345563185707,0.407275427304748,-1.48168927315501,0.138422992607232,1,"MIR548O","100313829","microRNA 548o"
"ENS139116",969.648287642354,1.19439514188459,0.468712664035462,1.48149430379388,0.138474901699303,1,"KIF21A","55605","kinesin family member 21A"
"ENS254089",15.0412686773947,1.28970291372485,0.533082349794235,1.48139009672646,0.138502652178379,1,NA,NA,NA
"ENS268581",0.906652338222361,2.34471636619185,1.24564685274054,1.48093045965099,0.138625105264322,NA,NA,NA,NA
"ENS230941",65.8465165193128,1.29219680855075,0.534986483166631,1.48077911027147,0.138665444885319,1,NA,NA,NA
"ENS253187",0.832938692094262,-2.13583097988658,1.10540679830366,-1.47984523199686,0.138914554428309,NA,"HOXA10-AS","100874323","HOXA10 antisense RNA"
"ENS172586",7.47795747831239,1.13013194231401,0.425900179043294,1.47952964877705,0.138998813278462,1,"CHCHD1","118487","coiled-coil-helix-coiled-coil-helix domain containing 1"
"ENS266088",3.89469385387968,1.94007364319369,0.974236688715301,1.47815583202135,0.139366072863278,1,NA,NA,NA
"ENS231509",2.64996283142473,-2.08240261172238,1.07058483141402,-1.47807307304397,0.139388220481842,1,NA,NA,NA
"ENS177233",75.5014541768323,1.00653420669729,0.342996772516458,1.47679000878351,0.139731935610147,1,NA,NA,NA
"ENS239149",6.64344074041273,1.84897096213189,0.913598658865961,1.47654656565099,0.139797224207931,1,"SNORA59A","677885","small nucleolar RNA, H/ACA box 59A"
"ENS225121",1.34150434415436,2.18744970217444,1.14320716692223,1.4760664129822,0.139926064339649,1,NA,NA,NA
"ENS252638",52.7352776346691,2.38938907940925,1.28032641292772,1.47570889761525,0.140022056335725,1,NA,NA,NA
"ENS235491",52.0663379910869,1.09733216738708,0.404854082003746,1.47542582362193,0.140098096939467,1,NA,NA,NA
"ENS206705",100.351866175957,0.993258740729765,0.334416892419689,1.47498153326158,0.14021750826188,1,NA,NA,NA
"ENS102021",24.820989642927,1.58595450162898,0.737232134893885,1.47301568967187,0.140746805215201,1,"LUZP4","51213","leucine zipper protein 4"
"ENS162881",1.1707347873255,1.90328845268817,0.952750894566342,1.47288075056272,0.140783193397218,1,"OXER1","165140","oxoeicosanoid receptor 1"
"ENS227693",4.12825180763683,1.4087354553296,0.617015539775884,1.47279184517731,0.140807171906594,1,NA,NA,NA
"ENS165240",1.26298542037627,1.77245626129227,0.864472695603664,1.47194499926191,0.141035730603577,1,"ATP7A","538","ATPase copper transporting alpha"
"ENS133740",2.74187295040919,2.42060697174773,1.30484291913247,1.47190665143407,0.141046087200655,1,"E2F5","1875","E2F transcription factor 5"
"ENS104903",4.90482170362933,1.49620786634688,0.676908641764081,1.47170209520547,0.141101341573672,1,"LYL1","4066","LYL1 basic helix-loop-helix family member"
"ENS214051",1.74074927563123,-2.27083779324246,1.20340520268125,-1.4715224674922,0.141149876018335,1,NA,NA,NA
"ENS228879",3988.53305107274,-1.0130306058388,0.348682381647896,-1.47134077556251,0.141198981255843,1,NA,NA,NA
"ENS102753",8.39236302002756,1.4938714986587,0.676190808902126,1.46980923960261,0.14161342603408,1,"KPNA3","3839","karyopherin subunit alpha 3"
"ENS266036",1.08962802320875,1.78786060847701,0.876353670759319,1.46956719809383,0.14167900966625,NA,NA,NA,NA
"ENS255039",181.601803438276,1.2055822256358,0.480284137079874,1.4690933369687,0.141807474761413,1,NA,NA,NA
"ENS109193",669.959063617125,1.19833965644615,0.475578664056698,1.46839988675964,0.14199563234197,1,"SULT1E1","6783","sulfotransferase family 1E member 1"
"ENS261607",179.447958510346,-1.13520455431547,0.432707685884677,-1.46797613039108,0.142110706794174,1,NA,NA,NA
"ENS099364",220.327925784829,0.995497935195492,0.337620057383849,1.46761996024468,0.142207483048587,1,"FBXL19","54620","F-box and leucine rich repeat protein 19"
"ENS231388",10.3664651841386,1.50962713234302,0.688135972399662,1.4671913296761,0.142324014871667,1,NA,NA,NA
"ENS158715",164.772580573795,1.19370030219404,0.472937869858413,1.46678950112774,0.142433326602538,1,"SLC45A3","85414","solute carrier family 45 member 3"
"ENS225321",3.77567213884669,-1.32759602659109,0.564904157143667,-1.46502024480696,0.14291539443164,1,"LINC01427","101929663","long intergenic non-protein coding RNA 1427"
"ENS164051",3.16400087768769,1.46046801806183,0.655626060911672,1.46496314793568,0.142930972400039,1,"CCDC51","79714","coiled-coil domain containing 51"
"ENS170983",5.7698094955781,1.23082670311339,0.498938662894241,1.4647626200664,0.142985693547939,1,"LINC00208","83655","long intergenic non-protein coding RNA 208"
"ENS221244",13.5552449639507,0.994892192297198,0.338012076127835,1.46412577315738,0.143159586442236,1,NA,NA,NA
"ENS227738",1.41773363564362,1.78648872012553,0.879056564051912,1.46348798556899,0.143333898768911,1,NA,NA,NA
"ENS252421",2.66180287802385,1.56522372458089,0.728329521087585,1.46255739159142,0.143588529418627,1,NA,NA,NA
"ENS180921",0.888922797669806,-2.35339464938363,1.26728850845981,-1.46248832606882,0.143607441061327,NA,"FAM83H","286077","family with sequence similarity 83 member H"
"ENS124343",22.6020417874217,1.30719607210049,0.552356426797256,1.461368118374,0.143914445139745,1,"XG","7499","Xg glycoprotein (Xg blood group)"
"ENS231376",2846.75757328764,1.21695698106552,0.49073432246875,1.46098805043573,0.144018720800704,1,NA,NA,NA
"ENS232603",3.20022187803838,2.3827589064659,1.28886357216416,1.46078991378779,0.144073104652836,1,NA,NA,NA
"ENS225891",11.1326362708287,-1.94495115130923,0.989277322746557,-1.46061283129141,0.144121722957745,1,NA,NA,NA
"ENS264711",1.89147668877814,2.5423389302993,1.39969835523692,1.45912790613633,0.144529906794787,1,NA,NA,NA
"ENS252639",49.6073434136506,2.11781854998842,1.10934722205723,1.45835182873425,0.144743591146763,1,NA,NA,NA
"ENS225725",689.159489479143,1.17541021615723,0.463331046246212,1.45772708655988,0.144915782810293,1,"FAM66E","100132103","family with sequence similarity 66 member E"
"ENS235248",0.703771141358503,2.35224640535671,1.27213433226362,1.4560147921335,0.145388530507972,NA,NA,NA,NA
"ENS133789",1.69828312661829,2.63201867678061,1.46439352233144,1.45590556381747,0.145418727398666,1,"SWAP70","23075","switching B cell complex subunit SWAP70"
"ENS105143",3.51893798306546,1.25484507532694,0.519072346715897,1.45421939755171,0.145885488757237,1,"SLC1A6","6511","solute carrier family 1 member 6"
"ENS225652",1.5722571983395,2.20345234292966,1.17151474488462,1.4540596696437,0.145929763729164,1,NA,NA,NA
"ENS199833",1.27508960163197,2.91363950823378,1.6602365180153,1.4537925663261,0.146003825065053,1,"SNORD115-21","100033603","small nucleolar RNA, C/D box 115-21"
"ENS185168",5.0418637521723,1.4414755924434,0.647624048065848,1.4537378518527,0.146018999624064,1,NA,NA,NA
"ENS148842",406.523216796069,1.23446549198978,0.505226117601746,1.45373619138339,0.146019460158919,1,"CNNM2","54805","cyclin and CBS domain divalent metal cation transport mediator 2"
"ENS212095",0.761481704406122,2.77220369629946,1.56318287027739,1.45357509956352,0.146064144619042,NA,NA,NA,NA
"ENS206981",1.34127928055159,2.74552488210531,1.54542067128643,1.4530185365232,0.146218607418222,1,NA,NA,NA
"ENS268403",1.05217170699743,2.1759410261702,1.15388141964776,1.45243783081438,0.14637990373954,NA,"LOC644656","644656","uncharacterized LOC644656"
"ENS236180",23.2724330234843,2.62455979988423,1.46317428160418,1.45202101116412,0.146495763111462,1,NA,NA,NA
"ENS171517",2.40524061112664,2.50642753195025,1.38194508306816,1.45188658835532,0.146533142290974,1,"LPAR3","23566","lysophosphatidic acid receptor 3"
"ENS204370",15.0356400115229,1.15251297228368,0.449474132367355,1.45172530585227,0.146578000019775,1,"SDHD","6392","succinate dehydrogenase complex subunit D"
"ENS251459",520.901992729159,1.17934162781695,0.467954944658036,1.45172443537997,0.146578242153955,1,NA,NA,NA
"ENS226448",109.431610462534,1.21161347898175,0.49018672423662,1.45171919963757,0.1465796985562,1,NA,NA,NA
"ENS228340",3.31324364707509,1.28427681788315,0.540380198537039,1.45134262877583,0.1466844765637,1,"MIR646HG","284757","MIR646 host gene"
"ENS226647",6.09866396574238,1.81730219245012,0.907696795746599,1.4512579515791,0.146708045243961,1,NA,NA,NA
"ENS073150",4585.00098141154,1.09132039157144,0.407803923478559,1.4500115313445,0.147055303602388,1,"PANX2","56666","pannexin 2"
"ENS223930",12.1549320647114,-1.66017443200629,0.800289506331097,-1.44969342072855,0.147144031266266,1,NA,NA,NA
"ENS258787",63.3789222327034,-1.11078081995403,0.421377790747568,-1.44948507815384,0.147202164521073,1,NA,NA,NA
"ENS153774",3.31195191898753,1.27910485199594,0.537522521742437,1.44943666633797,0.147215675250616,1,"CFDP1","10428","craniofacial development protein 1"
"ENS137819",6.13949120015422,1.26207728291658,0.525878129633217,1.44915188514895,0.14729517094248,1,"PAQR5","54852","progestin and adipoQ receptor family member 5"
"ENS196184",8.46195958094994,-1.23399229729401,0.506672847116432,-1.4486513367971,0.147434976826936,1,"OR10J1","26476","olfactory receptor family 10 subfamily J member 1"
"ENS199540",1.77641308741137,1.81167572288325,0.90598139521628,1.44779542914358,0.14767427148854,1,NA,NA,NA
"ENS267460",0.71788470780633,2.28164741671122,1.23088139860944,1.44745661013644,0.147769080472168,NA,NA,NA,NA
"ENS259700",2279.77734748269,1.16385448351842,0.458716580193958,1.44719967008326,0.147841008936873,1,NA,NA,NA
"ENS167244",0.86478027917484,2.08747022242137,1.09701760353639,1.44707816657084,0.147875032261056,NA,"IGF2","3481","insulin like growth factor 2"
"ENS229386",0.919309539312,-1.79985611238342,0.898710431384119,-1.44635698773574,0.14807709938544,NA,NA,NA,NA
"ENS182405",402.879786281628,1.15997774123621,0.456310413969417,1.44633504086638,0.148083251985424,1,"PGBD4","161779","piggyBac transposable element derived 4"
"ENS142920",2.9271598035407,1.68554150342151,0.819802852378059,1.4461300055038,0.148140741171298,1,"AZIN2","113451","antizyme inhibitor 2"
"ENS224948",1.65984081279416,2.67164611964279,1.50196271601631,1.44587218876025,0.148213053750495,1,NA,NA,NA
"ENS271171",0.950340843169251,1.87292781637076,0.949856142436707,1.44540605154031,0.148343864612512,NA,NA,NA,NA
"ENS253485",2.87219621741539,1.67689344561438,0.814306046107452,1.44527165337918,0.148381596788123,1,"PCDHGA5","56110","protocadherin gamma subfamily A, 5"
"ENS184490",3.11607607550978,1.44221535302168,0.652273561715697,1.44450949467174,0.148595710898656,1,NA,NA,NA
"ENS149485",6.21220478397576,-1.88975033027389,0.962128235292731,-1.44445436615947,0.148611207359579,1,"FADS1","3992","fatty acid desaturase 1"
"ENS255556",2.45983190962949,1.64791959769907,0.795230567629826,1.4435053736936,0.14887815982629,1,NA,NA,NA
"ENS233894",0.832911682720237,2.2479011903899,1.21103946819569,1.44330654474381,0.148934136954021,NA,NA,NA,NA
"ENS218153",15.3362720703598,-1.50633295819155,0.697788994650063,-1.44217373146766,0.149253369108397,1,NA,NA,NA
"ENS221181",0.584692959662049,2.27379650164338,1.23041048806216,1.44162986162205,0.149406819637491,NA,NA,NA,NA
"ENS255070",222.626075161502,1.23314875956073,0.5086648023807,1.44132001296212,0.149494295914679,1,NA,NA,NA
"ENS132912",2.5999631796264,2.48611610221855,1.37822250306073,1.44107072537839,0.149564702992042,1,"DCTN4","51164","dynactin subunit 4"
"ENS123353",6.39458359207096,1.38056232615532,0.61114274858327,1.44084557690754,0.149628314125411,1,"ORMDL2","29095","ORMDL sphingolipid biosynthesis regulator 2"
"ENS198663",1.44419329819813,2.02423647392255,1.05810750842541,1.44053081731817,0.149717277658948,1,"C6orf89","221477","chromosome 6 open reading frame 89"
"ENS114316",1.26993348790151,2.11997769537664,1.12457587413564,1.44052325204093,0.149719416402589,1,"USP4","7375","ubiquitin specific peptidase 4"
"ENS105819",0.549657286244669,2.78542663673361,1.58704977688187,1.4400472310477,0.149854036918332,NA,"PMPCB","9512","peptidase, mitochondrial processing beta subunit"
"ENS243649",0.957583605411001,2.46110710778802,1.36236790479991,1.43948422513377,0.150013376254537,NA,"CFB","629","complement factor B"
"ENS105792",62.5169477664422,1.54108323254554,0.723363655937371,1.43922524168905,0.150086715932064,1,"CFAP69","79846","cilia and flagella associated protein 69"
"ENS221395",3.94715020779908,1.45811386407662,0.666310904973825,1.43793814107583,0.150451606487639,1,NA,NA,NA
"ENS248147",1.08222077416446,1.78972779146331,0.89717682340165,1.43754024605016,0.150564545716453,NA,NA,NA,NA
"ENS266821",4.24234736998125,2.5829969327986,1.45082916711334,1.43572860266041,0.151079582962613,1,NA,NA,NA
"ENS163116",295.024430680575,1.10361909556497,0.420542301690301,1.43533502608138,0.151191651263871,1,"STPG2","285555","sperm tail PG-rich repeat containing 2"
"ENS221401",1.29019595974158,2.43993547721929,1.35246401058929,1.43437123799991,0.151466350928164,1,NA,NA,NA
"ENS260231",3.4319907897421,1.60921497647985,0.773474737940631,1.43406749059849,0.15155300400277,1,"KDM7A-DT","100134229","KDM7A divergent transcript"
"ENS264919",2.49262397117693,1.58225612455537,0.755209387875501,1.43305438455935,0.151842295953603,1,NA,NA,NA
"ENS258553",1.06221012483621,2.55716209064111,1.43598832050748,1.43257578161506,0.151979106959386,NA,NA,NA,NA
"ENS142459",6107.96350894733,0.959378122484052,0.320678058657031,1.43252121585082,0.151994710809787,1,"EVI5L","115704","ecotropic viral integration site 5 like"
"ENS227014",3.76433164922862,1.42007971798419,0.642466058769693,1.43210634309013,0.152113389427235,1,NA,NA,NA
"ENS084453",2.6473346877246,1.79235886986525,0.902673926369787,1.43170067519578,0.152229503100761,1,"SLCO1A2","6579","solute carrier organic anion transporter family member 1A2"
"ENS255086",9.62434084350095,1.18410716232726,0.477843312095421,1.43165582736178,0.152242343965366,1,NA,NA,NA
"ENS235759",4.59441006586926,1.25208386708761,0.525571811637266,1.43098212353647,0.152435338572935,1,NA,NA,NA
"ENS228920",2.35114696285836,-1.37751618085171,0.613320718771995,-1.43076233036558,0.152498342556551,1,NA,NA,NA
"ENS212643",1.49305197769457,1.87327725069712,0.960265318680328,1.43010189369786,0.15268777678537,1,NA,NA,NA
"ENS221679",19.8654712843398,-1.40682486228093,0.634221631854739,-1.42982329320585,0.152767741939686,1,NA,NA,NA
"ENS269021",4621.52279464421,0.899834157278332,0.279651701441546,1.42975764215727,0.152786590034347,1,NA,NA,NA
"ENS206788",79.1624088904418,1.39624266370813,0.627294127295314,1.42874390929249,0.153077852412633,1,NA,NA,NA
"ENS166171",0.93904846866458,-2.38074892517602,1.31777876545499,-1.42721143675938,0.153518958927425,NA,"DPCD","25911","deleted in primary ciliary dyskinesia homolog (mouse)"
"ENS239163",3.82489164181277,1.835802167013,0.936505754807563,1.42636834867874,0.153762044958087,1,NA,NA,NA
"ENS202177",1.56748243916262,1.88310419208598,0.969682362381737,1.42634768429612,0.153768006753169,1,NA,NA,NA
"ENS238863",9.81343145529913,-1.34383658556691,0.591931458686718,-1.42556468858587,0.153994035088343,1,NA,NA,NA
"ENS028137",6.51276857840767,1.48485871428524,0.690870898714023,1.4255322030765,0.154003418173211,1,"TNFRSF1B","7133","TNF receptor superfamily member 1B"
"ENS178026",4.29531219777793,1.61389950777176,0.781769879426332,1.42484321420665,0.154202527445727,1,"LRRC75B","388886","leucine rich repeat containing 75B"
"ENS226161",1.79794351614392,2.06836940742067,1.10119779001503,1.42423951595405,0.154377149527125,1,NA,NA,NA
"ENS141452",138.95697351175,1.08974261655741,0.414079284646434,1.4242263219252,0.154380967628631,1,"RMC1","29919","regulator of MON1-CCZ1"
"ENS266090",2.39862031072534,-1.63787628191542,0.79916281437505,-1.4238353705249,0.154494134105904,1,NA,NA,NA
"ENS125629",49.007178214579,-1.41779036030988,0.644620338061377,-1.42376885450129,0.154513394392658,1,"INSIG2","51141","insulin induced gene 2"
"ENS169814",1.26155179012339,2.17581780267432,1.1772524387661,1.42349911326647,0.154591518985807,1,"BTD","686","biotinidase"
"ENS272311",15.5437610330555,-1.11836860522444,0.434476285124029,-1.42325053494673,0.154663540772839,1,NA,NA,NA
"ENS269795",6.58593822458291,-1.90125297960673,0.985039008938087,-1.42253552081895,0.154870847337504,1,NA,NA,NA
"ENS189045",1.45873092804655,1.89250560887397,0.979504737983294,1.4216425453347,0.155130047139242,1,"ANKDD1B","728780","ankyrin repeat and death domain containing 1B"
"ENS231216",0.977728587627,-1.99928773484208,1.05466439277663,-1.42157803478591,0.155148785063338,NA,"GS1-600G8.3","100093698","unknown transcript"
"ENS251744",1.33352061321706,2.44526204967003,1.3686575283909,1.42129203932925,0.155231876844455,1,NA,NA,NA
"ENS260710",9.47899934990776,1.34207625637526,0.592679958036144,1.42079421609851,0.155376592660231,1,NA,NA,NA
"ENS158615",0.605818998418419,2.9486413160665,1.72419809276651,1.42016240844903,0.155560404815747,NA,"PPP1R15B","84919","protein phosphatase 1 regulatory subunit 15B"
"ENS253065",863.517452038595,1.20097121014615,0.493698214869349,1.41983744124263,0.155655011963646,1,NA,NA,NA
"ENS240151",0.595983100326697,2.79542134626584,1.61671208207988,1.41980837015383,0.15566347750761,NA,NA,NA,NA
"ENS251433",6.50565211109557,1.25418504554553,0.531247559238996,1.41964896107172,0.155709903879062,1,NA,NA,NA
"ENS151422",1.78040763946805,1.56347716346013,0.749319262109969,1.41925774130714,0.155823887436564,1,"FER","2241","FER tyrosine kinase"
"ENS206756",425.815827033361,1.06237024048746,0.396278505435332,1.41912880152222,0.155861468466087,1,NA,NA,NA
"ENS233927",2.72867388488372,2.11818482727499,1.14093767429924,1.41829379792273,0.156105006672744,1,"RPS28","6234","ribosomal protein S28"
"ENS248813",427.645158429246,1.04276218641974,0.38277536441624,1.41796530517969,0.156200894369946,1,NA,NA,NA
"ENS167011",2.29093056449285,-1.40505079477036,0.638304119458865,-1.41789903461322,0.156220244297633,1,"NAT16","375607","N-acetyltransferase 16 (putative)"
"ENS264443",1.12448113860418,-2.20807491483669,1.20516291676262,-1.4172979363031,0.156395838282925,NA,NA,NA,NA
"ENS242614",46.4577409527335,1.24864173886686,0.528271667781946,1.41715292438488,0.156438221845913,1,NA,NA,NA
"ENS238604",4.75047703980691,-1.27209964233705,0.544834926312588,-1.41712582114105,0.15644614445091,1,NA,NA,NA
"ENS270981",1.12029889065087,2.14949280865392,1.16400783926656,1.41708049809464,0.156459393603818,NA,NA,NA,NA
"ENS259521",2.37642259799524,1.79842654102406,0.916424014595599,1.41684037120855,0.156529603388817,1,NA,NA,NA
"ENS170409",7.71378085701399,-1.5382871698375,0.732851482569038,-1.41677706129179,0.156548118313713,1,NA,NA,NA
"ENS144746",2.45982684224858,-2.2031764553154,1.20216814152139,-1.41675394355399,0.156554879488069,1,"ARL6IP5","10550","ADP ribosylation factor like GTPase 6 interacting protein 5"
"ENS177447",2.76789718702502,2.03745576686702,1.08540855961138,1.41647654540102,0.156636026552981,1,NA,NA,NA
"ENS264527",6.45491162810001,2.13884642105722,1.15845833676016,1.41467877527693,0.157162700195355,1,NA,NA,NA
"ENS227578",457.865924693354,1.05606511013283,0.393193919636159,1.41422611684175,0.15729552202849,1,NA,NA,NA
"ENS141933",0.582652905579011,2.37525809364507,1.32647419070912,1.41371623117866,0.157445237693446,NA,"TPGS1","91978","tubulin polyglutamylase complex subunit 1"
"ENS187736",0.976789218153167,2.39572529943291,1.34133848377591,1.41330866322152,0.157564987859126,NA,"NHEJ1","79840","non-homologous end joining factor 1"
"ENS259815",10.6952185281709,1.38783816299191,0.628286384429094,1.41311062119971,0.157623200768583,1,NA,NA,NA
"ENS225214",9.86788051207501,1.11802786835323,0.437432797145907,1.41285215097185,0.157699200588138,1,NA,NA,NA
"ENS252356",0.783486875840767,-1.93292795370994,1.01432781355008,-1.41268723441072,0.15774770667062,NA,NA,NA,NA
"ENS228015",1.05641789205664,1.80742597387936,0.926106258787435,1.41174510103321,0.158025028393376,NA,NA,NA,NA
"ENS233110",0.624299140831307,2.56408425064173,1.46230634438847,1.41152656456874,0.158089408435048,NA,NA,NA,NA
"ENS199764",135.411301605544,1.22712676539855,0.515210386984115,1.41132008159798,0.158150255810898,1,NA,NA,NA
"ENS205517",32.3362290996819,-1.35402326489529,0.60523234317848,-1.41106679859547,0.158224918660307,1,"RGL3","57139","ral guanine nucleotide dissociation stimulator like 3"
"ENS164548",82.77785334733,1.21793133864567,0.508795907669833,1.41103992351989,0.158232842470318,1,"TRA2A","29896","transformer 2 alpha homolog"
"ENS215374",1.15706694635957,-1.67413101874266,0.832110636495498,-1.41102753317469,0.158236495723716,1,"FAM66B","100128890","family with sequence similarity 66 member B"
"ENS229996",3.30494461478099,1.43667731248992,0.663987287786436,1.41068561058234,0.158337335702533,1,NA,NA,NA
"ENS179002",4.73371101995433,-1.93374154173079,1.01642296039888,-1.41057571266212,0.158369757182111,1,"TAS1R2","80834","taste 1 receptor member 2"
"ENS239154",6.67473995384736,1.86298674377734,0.966465922440723,1.41027915431849,0.158457271275873,1,NA,NA,NA
"ENS252109",330.366105294949,1.09683871543868,0.42339131518276,1.40966215894402,0.158639463364735,1,NA,NA,NA
"ENS259061",103.890811994255,1.56920856832211,0.758678344675725,1.40930418777027,0.158745241063191,1,NA,NA,NA
"ENS221065",12.5774463742852,1.25840822495765,0.538151741188324,1.40928323168287,0.158751435077793,1,"MIR1233-2","100422845","microRNA 1233-2"
"ENS234703",1.94083769187443,1.74265704486926,0.881886423129397,1.40908966537852,0.1588086563395,1,NA,NA,NA
"ENS250193",27.0215194477056,-1.24956458468181,0.532011972307944,-1.40892427933546,0.15885755943614,1,NA,NA,NA
"ENS158077",2.4449128765431,1.73574371552592,0.878930611314464,1.40596276841221,0.159735180783613,1,"NLRP14","338323","NLR family pyrin domain containing 14"
"ENS258570",3.38050553045804,-2.07453487523941,1.11996781004794,-1.40587511633215,0.159761211570638,1,"H3P40","115482723","H3 histone pseudogene 40"
"ENS146410",16.7237769292673,-1.51224536608422,0.720286346560711,-1.40533743408797,0.159920961862482,1,"MTFR2","113115","mitochondrial fission regulator 2"
"ENS112851",1.39889003331637,2.04907899605056,1.10259974265897,1.40493321022811,0.16004113996742,1,"ERBIN","55914","erbb2 interacting protein"
"ENS265917",9.06115596700007,-1.23846408817659,0.525667013488384,-1.40481344506679,0.160076759955777,1,"MIR3685","100500802","microRNA 3685"
"ENS201609",251.623518602447,-1.08426106703133,0.416051082767779,-1.40430127748866,0.160229154042269,1,NA,NA,NA
"ENS145431",14.9987061524931,-1.73161936560422,0.877104029172101,-1.40418847096934,0.160262734052195,1,"PDGFC","56034","platelet derived growth factor C"
